id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
145|Budaörs, Naphegy||385,50 M Ft||264 m2|1 460 227 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|15|"Fedezze fel álmai otthonát Budaörs legszebb részén!

Eladó tágas, háromszintes 5 szobás családi ház Budaörsön!

Telek mérete: 538 m²
Lakótér: nettó 263 m²
Szobák száma: 4+nappali
Garázs: 3 állásos + 2 kocsibeálló

Budaörs egyik csendes, mégis jól megközelíthető részén eladó egy háromszintes, tágas családi ház. Az ingatlan kiváló állapotú, jól karbantartott, világos terek jellemzik, így tökéletes választás nagycsaládosok vagy több generáció számára is.

Helyiségek elosztása:

Földszint: előszoba, dolgozószoba, külön WC kézmosóval, tágas nappali, konyha-étkező, kamra

Emelet: három hálószoba, gardrób, tároló, fürdőszoba

Szuterén szint: háromállásos garázs, konditerem, WC kézmosóval

A házhoz két erkély és egy nagy terasz is tartozik.
A kert gondozott és kiváló lehetőséget biztosít pihenésre..."|https://ingatlan.com/34650042|264 m2||||||||||||||||||||0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1|0|0|0|0|0|0|4.0|0.0|4.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
146|Budaörs, Budaörsi Kamaraerdő||99,90 M Ft||80 m2|1 248 750 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán|||ingatlaniroda|29|"Természetközeli családi ház Budaörs Kamaraerdőn, hatalmas telken!

Eladó egy világos, jó elosztású családi ház Budaörs zöldövezetében, Kamaraerdőn, 1650 m²-es telken, két utcáról is megközelíthetően. A nyugodt környezet és a kiváló közlekedés – buszmegálló 3-4 perc, metró 10-15 perc – ideális választássá teszi családok számára.

A 3 tágas, napfényes szoba és a két fürdőszoba kényelmes életteret kínál. A ház jó állapotú, szigetelt (10 cm), gáz(cirkó) fűtéses, klímával felszerelt, alacsony rezsijű. A padlófűtés a fürdőszobákban, radiátor a szobákban biztosít kellemes hőérzetet.

A déli tájolású, 35 m²-es terasz, valamint a tetőterasz lélegzetelállító panorámát kínál a budaörsi hegyekre. A telken található egy külön bejáratú, 25 m²-es kis ház is fürdővel és sütögetőterasszal.

A kert gyümölcs..."|https://ingatlan.com/34835764|1650 m2||||||||||||||||||||0.0|4.0|0.0|0.0|0.0|3.2|0.0|-4.0|0|1|0|0|0|1|0|1|7.2|4.0|3.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
148|Budaörs, Kertváros - Ganztelep||385,50 M Ft||300 m2|1 285 000 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán||önálló garázs|ingatlaniroda|28|"Megvételre ajánlok Budaörs kertvárosi környezetében, csendes forgalomtól mentes utcájában, 260nm hasznos alapterület + 50nm garázs (3 állásos) családi házat.

Néhány fontosabb információ az ingatlanról:
- Infrastrukturális ellátottsága kiváló
- Porotherm 38' as falazattal épült Terranova hőszigetelő rendszerrel
- Nyílászárói műanyag hőszigeteltek, alu redőnnyel és szúnyoghálóval szereltek
- Fűtéséről Thermro Max gázkazán gondoskodik meleg-víztárolóval
- Kertje rendezett, folyamatosan karbantartott, öntözőrendszerel telepített

Megtekintéssel és további információval kapcsolatban keressen bizalommal!"|https://ingatlan.com/34894574|300 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
149|Budaörs, Kertváros - Ganztelep||299,90 M Ft||150 m2|1 999 333 Ft / m2|3 + 1 fél|1981 és 2000 között||közepes állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|7|"XI. kerület határától néhány száz méterre, Budaörs legelegánsabb részén, a Farkasréti út egyik mellékutcájában, kialakult, rendezett lakókörnyezetben, délnyugati tájolású, 1188 nm–es, növényekkel gazdagon beültetett telken, két szinten, 150 nm összalapterületű (BŐVÍTHETŐ), nappali + 3 – 4 hálószobás családi ház, 2 autó tárolására alkalmas, önálló garázzsal eladó!

Az ingatlan környezetét tekintve, szinte a XII. – XI. kerület hegyvidéki részének szerves folytatásaként használható, egyszerre kertvárosi és csendes, mégis jó tömegközlekedéssel és infrastruktúrával ellátott területen található. A környéken több Általános Iskola, Óvoda, gyógyszertár, valamint magas minőséget képviselő éttermek és cukrászdák is találhatóak, az M7/M1 autópálya budaörsi bevezető szakaszán lévő bevásárlóközpontok me..."|https://ingatlan.com/34714643|1188 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Belváros|1.0
150|Budaörs, Muskátli utca||164,90 M Ft||164 m2|1 005 487 Ft / m2||||jó állapotú|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|22|"FIGYELEM!
ALKALMI VÉTEL!
EGYEDÜLÁLLÓ LEHETŐSÉG!
RÁNY ÁR: 164,9 MILLIÓ!


Természetközeli, gyönyörű környezetben, Budaörs egyik legszebb részén, egy csodás, többgenerációs családi ház, medencével várja új lakóit!

Budaörsön a közkedvelt Ürgésdűlő városrészen kínálok megvételére egy hanglatos, alig húsz éve épült, háromszintes, többgenerációs, panorámás, nettó 164 nm - es, hatszobás családi házat, egy gyönyörű 487 nm - es telken.

A ház B30 - as téglából épült, amely 10 cm dryvit szigetelést kapott
A nyílászárók műanyagok, elektromos redőnnyel felszerelve.

Az alsószint nettó 58 nm alapterületű, az emelet nettó 63 nm, a tetőtér bruttó 57 nm és nettó 43 nm.

A kapunál két férőhelyes fedett beálló lett kialakítva.
A telken helyet kapott még egy 38 m3 - es, kerengtető rendszerrel ellátott meden..."|https://ingatlan.com/34749596|487 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
152|Budaörs, Naphegy||330 M Ft||210 m2|1 571 428 Ft / m2|4 + 1 fél|1981 és 2000 között||jó állapotú|||önálló garázs|ingatlaniroda|11|"Kiemelkedő lehetőség!
DUPLA TELKES, erdőszéli, panorámás családi ház eladó Budaörsön!

Csend, nyugalom, napsütés, lenyűgöző kilátás jellemzi ezt az egyedi ingatlant, mégis városközeli és jól megközelíthető.

Az 1990-ben épült ház jó minőségben, kiváló anyagokból készült, biztos alapja egy új otthonnak.
Kényelmes, világos terek jellemzik, hatalmas ablakokkal, melyek a kertbe invitálnak.

A földszinten amerikai konyhás nappali, hálószoba, tágas fürdőszoba és nagy gardrob kapott helyet. Az emeleten 2 nagyméretű szoba és egy fürdőszoba helyezkedik el. A pince szint rengeteg tárolóhelységgel rendelkezik, kialakítható itt pl.házi welness, kondiszoba stb. A fantasztikus hangulatú borospince a társasági összejövetelek kedvelt helyszíne.

A házhoz tartozik még egy kétállásos garázs, megkönnyítve a ..."|https://ingatlan.com/34588735|210 m2||||||||||||||||||||0.0|4.0|0.0|0.0|0.0|6.4|0.0|0.0|0|1|0|0|0|1|0|0|10.4|0.0|10.4|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
156|Budaörs, Zombori utca||185 M Ft||150 m2|1 233 333 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|28|"Ház az erdő szélén!
Meghitt reggelek, napfényben fürdő délutánok - Üdv itthon!
(Ezt az ingatlant kizárólag irodánk kínálatában találja meg!)

Budaörs egyik legkedveltebb részén, Kamaraerdő melletti csendes zsákutcában, 683 m2-es telken kínáljuk eladásra ezt az 1988-ban épült, háromszintes, bruttó 150 nm lakóterülettel + 80 nm szuterén szinttel rendelkező, körbejárható, SZIGETELT, duplakomfortos, tágas terekkel rendelkező 4 szobás, cirkó fűtéses, barátságos családi házat!

A Bramac cseréptetős ház pár évvel ezelőtt 10 cm-es dryvit szigetelést kapott, ami jelentősen csökkenti a rezsi költségeket.

A 80 nm-es földszinten a központi helyiséget a tágas, 34 m²-es, Ny-i fekvésű nappali alkotja, amelyben egy hangulatos, fatüzelésű kemence is kialakításra került. A nappali mellett található az étke..."|https://ingatlan.com/34849437|683 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
158|Budaörs, Városközpont||79,90 M Ft||113 m2|707 079 Ft / m2|4 + 1 fél|||jó állapotú|elektromos fűtőpanel||utca, közterület|ingatlaniroda|17|"Akár 2 GENERÁCIÓNAK,akár CSALÁDOSOKNAK, akár UTCAFRONTI ÜZLET VAGY IRODA HELYISÉGNEK HASZNOSÍTHATÓ ingatlan a VÁROSKÖZPONTBAN!

Eladó Budaörs központjában 113nm -es két HÁZrészből álló ingatlan.

ELRENDEZÉS:

Első házrész :
- amerikai konyhás nappali, 2 szoba, fürdő, tároló
- TETŐTÉR BEÉPÍTHETŐ

Kis ház:
- előtér, zuhanyzó, Wc, nappali- konyha, tetőtéri szoba

JELLEMZŐK:
- fűtés elektromos hőtárolós radiátorral megoldott, éjszakai áram használatával kedvezményes
-- gázcsonk az udvarban
- vezetékek cseréje 6 éve megtörtént
- vízszigetelés a padló felől
- nyílászárok 3 rétegű üvegre
- Dryvit szigetelés
- Födém szigetelés

Kiváló elhelyezkedés, kiváló közlekedés.

Az adatok tájékoztató jellegűek."|https://ingatlan.com/34595943|141 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
160|Budaörs, Pest megye||385,50 M Ft||264 m2|1 460 227 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán||önálló garázs|ingatlaniroda|15|"Eladó családi ház Budaörsön, medencével és tágas terekkel!

Ez a 263,82 m²-es, 5 szobás családi ház egy 538 m²-es telken, Budaörs csendes, zöldövezeti részén kínál kényelmes otthont. Az ingatlan ideális választás családok számára, akik értékelik a tágas, világos tereket és a kényelmet.

Főbb jellemzők:

-5 szoba, 2 fürdőszoba, 2 WC + kézmosó
-Tágas nappali és konyhaszigetes amerikai konyha, tökéletes családi összejövetelekhez
-19,92 m²-es terasz és 2 emeleti erkély a szabadidő élvezetére
-Garázs 3 autó számára


Kényelmi szolgáltatások:
-Fűtés: Gáz cirkó rendszer
-Hűtés: Klímaberendezés
-Medence a nyári pihenéshez és szórakozáshoz
-A ház kiváló állapotban van, és a közlekedési lehetőségek is kedvezőek: a közeli boltok, iskolák és egészségügyi intézmények mindössze pár percnyi távolságra va..."|https://ingatlan.com/34576088|264 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|-2.0|0|0|0|0|0|1|0|1|3.2|2.0|1.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
161|Budaörs, Ófalu||99 M Ft||112 m2|883 928 Ft / m2|4 + 1 fél|1950 előtt||felújítandó|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|13|"KIVÁLÓ ELHELYEZKEDÉSŰ FELÚJÍTANDÓ ÉPÜLET


BUDAÖRS ÓVÁROS CENTRUMÁBAN, FELÚJÍTANDÓ VAGY TELJESEN ÁTÉPÍTENDŐ ÉPÜLET!


Budaörsön a Templom téren, utcafrontos üzlettel rendelkező, két utcára nyíló 112 nm-es, 4 és fél szobás üzleti tevékenységre használt épület, 352 nm-es telekkel 99 M Ft-ért eladó!


A rendkívül frekventált elhelyezkedésű épület, ritkaság Budaörs ingatlankínálatában. Befektetési, fejlesztési szempontból is kedvező paraméterekkel rendelkezik. A helyi építési szabályzat szerint a telek 70 %-ban beépíthető, akár kettő épülettömb is megvalósítható. Az épület 3 szintig bővíthető és 500-600 nm körüli nettó lakóterület is tervezhető. Jelenleg helyi védettséget ír elő az önkormányzat, ami azért kérdőjeles. A két utcára nyíló telken elhelyezkedő épülettömb jelenleg is vállalkozások h..."|https://ingatlan.com/34670225|352 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-4.0|0|0|0|0|0|0|0|1|0.0|4.0|-4.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
163|Budaörs, Pest megye||385,50 M Ft||300 m2|1 285 000 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|21|"Eladó Budaörs csendes, biztonságos lakóövezetében egy DNY-i fekvésű modern családi ház, a CSALÁDI INGATLAN kínálatából

Az ház 2002-ben épült, nettó 300 m2 alapterületű, és egy 531 m2-es telken fekszik. Három szinten 5 hálószoba, 1 nappali és több funkcionális helyiség biztosítja a családi kényelmet.
A ház belső tere modern dizájnnal rendelkezik. A konyha teljesen felszerelt az étkezővel egybenyíló és innen lehet kiülni a 20 nm erkélyre, ahonnan élvezhetjük a kert szépségét, Budaörs nyugodt légkörét.
A nappali tágas (33 nm) és világos. Az öt szoba különböző méretű (13 nm, 17 nm,17 nm, 25 nm, 10 nm). A szinteken 2 fürdőszoba és a 3 WC található.

Ezen felül: konditerem, szauna, medence, légkondicionáló, központi porszívó, öntözőrendszer, 3 állásos garázs fűtött garázslehajtóval.

További in..."|https://ingatlan.com/34707329|300 m2||||||||||||||||||||0.0|8.0|3.5|0.0|2.8|0.0|0.0|0.0|0|1|1|0|1|0|0|0|14.3|0.0|14.3|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
165|Budaörs, Szépkilátó utca||24 M Ft||35 m2|685 714 Ft / m2||1950 és 1980 között||közepes állapotú|egyéb||utca, közterület|ingatlaniroda|10|"Eladó egy különleges ingatlan, amely minden igényt kielégít azok számára, akik a természethez közel, mégis Budapest határán Budaörsön a Frankhegyen, szeretnék élvezni nyaralójuk nyugalmát.

Az eladásra kínált ingatlan egy napfényes, örökpanorámás, déli fekvésű, hegyoldali telken helyezkedik el, amely garantálja az állandó napsütést és a lenyűgöző látványt.
A telek teraszos kialakítása révén egyedülálló lehetőséget biztosít a csend és a nyugalom élvezetére.
A kétszobás ház komfortos.
Ablakai révén napfényben fürdő belső terek optimális fényviszonyokat biztosítanak egész nap.
A ház vízellátása ciszternából megoldott, után töltésre minden héten van lehetőség, fűtése elektromos.
Budaörs város helyi építési szabályzata alapján változtatási tilalom van, nem bővíthető a ház.

További kérdésekkel ..."|https://ingatlan.com/34803430|518 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
166|Budaörs, Frankhegy||49 M Ft||38 m2|1 289 473 Ft / m2|1 + 1 fél|2025||újszerű|hűtő-fűtő klíma, elektromos fűtőpanel||udvari beálló - benne van az árban|ingatlaniroda|5|"Eladásra kínálom Budaörs panorámás részén ezt a modern négy évszakos 38m2-es kapszulaházat! FIX BÉRLÉSI GARANCIÁVAL! (300.000 Ft/hó!)

Az ingatlan saját lakhatásra, hosszú és rövid távú kiadásra is ideális!

Amennyiben nem saját lakhatásra használja, hanem befektetésként, mi hosszútávon a teljeskörű üzemeltetését is vállalkuk. Ez lehet,

A, Tartós kiadás - állandó bérlőnek (300.000 Ft/hó FIX)

B, Rövid távú kiadás - mindig új bérlőnek (kb. 1,5 x a havi fix bérleti díj) ez mindig az adott hónap eredményétől függ


600 m²-es telek, két különálló házzal, saját kizárólagos használatú, 300 m²-es telekrésszel

A csendes, zöldövezeti környezetben, a természet és a város határán elhelyezkedő, modern skandináv dizájnú, teljesen gépesített és klimatizált ingatlan prémium anyagokkal, intelligens térk..."|https://ingatlan.com/34906922|300 m2|A|||||||||||||||||||0.0|0.0|0.0|3.8|0.0|6.4|0.0|-2.0|0|0|0|1|0|1|0|1|10.2|2.0|8.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
167|Budaörs, Tüske utca 6.||385 M Ft||299 m2|1 287 625 Ft / m2||2001 és 2010 között||felújított|hőszivattyú, padlófűtés, kandalló||önálló garázs - benne van az árban|ingatlaniroda|24|"☀️ Mediterrán stílusú, hangulatos, prémium színvonalú exkluzív családi ház eladó a budaörsi Naphegyen. Itt minden nap Toszkánában érezheti magát!
A ház azonnal költözhető!

Ház alapterülete: 371 m²
Telek mérete: 1000 m²

A ház 3 szintes. Nappali + 5 háló- és 2 fürdőszoba van a lakószinten, plusz egy további szoba fürdővel a szuterénben. Különlegesség az óriási, 6 autó számára is használható garázs, valamint a kemencével felszerelt nyári konyha a kertben.

FÖLDSZINT
- Napfényes nappali kandallóval.
- Magasan gépesített konyha-étkező. Innen jutunk ki a teraszra és a kertbe.
- Szülői lakrész en suite fürdőszobával, masszázszuhannyal és gardróbbal.

EMELET
- 4 hálószoba terasszal.
- Fürdőszoba.
- Gardrób.

PINCESZINT
- Mélygarázs akár 6 autó számára.
- Szoba + fürdő: irodának vagy szolgálati l..."|https://ingatlan.com/34009323|299 m2||||||||||||||||||||0.0|0.0|0.0|7.6|0.0|0.0|2.5|0.0|0|0|0|1|0|0|1|0|10.1|0.0|10.1|Krisztinaváros|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
168|Budaörs, Kőhegy||160 M Ft||190 m2|842 105 Ft / m2|||||||önálló garázs|ingatlaniroda|13|"2 SZEPARÁLT LAKÁS, SAJÁT UTCAI BEJÁRATTAL.
SZUPER PANORÁMÁS HÁZ A KŐHEGYI KÁPOLNA ÉS KERESZT ALATT.
75%-os készültségi szinten lévő, 2 lakásos, szeparált saját kerti bejárattal rendelkező ingatlan, amely önálló családi ház is lehet.
A vételár az ingatlan jelenlegi állapotában értendő.
Jelenlegi készültségi szint:
tető fent van, szigetelés, külső színezés készen van, belső gépi vakolás aljzatbeton készen van, nyílászárók bent vannak, elektromos kábelek, fűtés és viz hálózat beépítésre kerültek.

KÖRNYEZETBE ILLESZKEDŐEN TERVEZVE, AUTENTIKUS ÉS MODERN EGYSZERRE.
A HÁZ BUDAÖRS LEGNEVEZETESEBB PONTJÁN, KŐHEGYEN A KŐKERESZT ÉS MÁRIA-KÁPOLNA ALATT, VARÁZSLATOS ATMOSZFÉRÁJÚ VÉDETT ÖVEZETBEN HELYEZKEDIK EL.
BUDAÖRS KÖZPONTJÁBAN, KŐHEGY TETEJÉN, VÁROSKÖZPONTRA ÉS TÁVOLI TÁJAKRA ELVEHETETLEN, SZUPER..."|https://ingatlan.com/34090024|330 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|-4.0|0|0|0|0|0|1|0|1|3.2|4.0|-0.8|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
169|Budaörs, Törökugrató||470 M Ft||380 m2|1 236 842 Ft / m2|6 + 2 fél|2019||újszerű|hőszivattyú, mennyezeti hűtés-fűtés||önálló garázs - benne van az árban|ingatlaniroda|30|"Budaörsön a természetvédelmi terület szomszédságában, 2 utcával határos, gyönyörű panorámás területén, egy csendes zsákutca végén,1208 nm-es telken , 380 nm-es luxus kivitelű ,okos otthon eladó. Alsó szinten 3 állásos garázs, 2 motornak való garázs, mosókonyha , gardróbok, kertkapcsolatos wellness rész nyitott terasz és kertkapcsolattal
A földszinten: amerikai-konyhás nappali , étkező, hálószoba, fürdőszoba, gardrób, télikert, nyitott terasz kertkapcsolattal, WC, kamra.Az emeleten 3 hálószoba, fürdőszoba, gardrób.
Gyönyörű, igényes kivitel és sok extrával ellátott okos otthon.
Parkosított kert ,öntözőrendszer, riasztó,- kamera rendszer belső monitorral, adatrögzítővel, szünetmentes tápellátás akkumulátorokkal,4 db napkollektor, 2x11 KW levegőszivattyú, hűtő-fűtő, padló és mennyezet, levegő..."|https://ingatlan.com/34710147|380 m2||||||||||||||||||||0.0|0.0|7.0|3.8|0.0|6.4|0.0|0.0|0|0|1|1|0|1|0|0|17.2|0.0|17.2|Orbánhegy|0.24|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
170|Budaörs, Kertváros - Ganztelep||224,80 M Ft||188 m2|1 195 744 Ft / m2|4 + 1 fél|1981 és 2000 között||újszerű|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|15|"Tavaszi akció!! Budaörs egyik legszebb családiházas környezetében, igényes házak és lakók között található ez a szinte minden igényt kielégítő dupla komfortos családi ház. A szobák önállóan megközelíthetők és minden szobának önálló fürdőszobája van. Az emeletre akár egy önálló lépcsőn keresztül is eljuthatunk, így akár két generációssá is átalakítható. A földszinten található az amerikai konyhás nappali, ahonnan egy tágas terasz ajtón keresztül juthatunk a kertbe és a ""D"" fekvésű teraszra. A kert gondozott, intim. Az aknás garázsban két autó kényelmesen elfér. A közlekedés és infrastruktúra kiváló. Busz, bevásárlási lehetőség pár percre. Ha valóban csendes zöld övezetre vágyik Budaörs kedvelt lakóövezetében, ne habozzon nézze meg! Jelenleg ez az egyik legjobb ár-érték arányú ingatlan a kör..."|https://ingatlan.com/34134959|650 m2|B|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
171|Budaörs, Ófalu||167,50 M Ft||240 m2|697 916 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán, hűtő-fűtő klíma||önálló garázs - benne van az árban|ingatlaniroda|14|"Kétgenerációs álomotthon Budaörs központja közelében eladó!

Budaörs Ófalu részén, központhoz közeli, csendes utcában 524nm telken családi ház eladó. Az ingatlan kiváló adottságú, kertvárosi hangulatú.
A lakóház 2 részből áll: az utca fronti, eredeti épület a 2000-es évek elején teljes körű felújításon esett át és földszinten, továbbá a tetőtérben kibővítésre került. Ezen munkálatok során alakították ki a jelenlegi belső elrendezést: a földszinten tágas konyha + étkező + nappali, előszoba, gardrób, háztartásihelyiség, zuhanyzó és vendég WC. A tetőtérben 4 hálószoba, 2 fürdőszoba mellett, még beépítettlenül maradt az utcafronti garázs feletti padlás.
A tulajdonosok folyamatosan karbantartották az otthonukat, s 2013-ban utólagos homlokzati hőszigeteléssel látták el az épületet, s az elmúlt 2..."|https://ingatlan.com/34031896|240 m2|D|||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|2.5|0.0|0|0|0|1|0|0|1|0|6.3|0.0|6.3|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
172|Budaörs, Farkasréti út||69,90 M Ft||125 m2|559 200 Ft / m2|4 + 1 fél|1950 előtt||közepes állapotú|gázkazán, hűtő-fűtő klíma|||ingatlaniroda|14|"Budaörs Városközpontban, Templom tér felett, két utcányira, enyhén lejtős, csendes, nyugodt, óvárosi környéken, a Farkasréti út nyugati részén, összesen 2 különálló lakóház egy teljesen elkerített telken eladó.
Utcafronti ház: 60 négyzetméteres: előszoba, konyha, fürdő-wc, nappali, 2 szoba , alatta pince 35 négyzetméter (boltíves, teljesen száraz).
Udvari ház: 30 négyzetméteres előszoba-konyha, fürdő-wc, 2 szoba.
A két ház egy 244 négyzetméteres telekrészen helyezkedik el. Az egymás mögötti és különállóan használható telek területen nincs másnak átjárása (teljesen saját, önálló utcafronttal rendelkezik). Utcafront ca. 10 méter.
A két ház egy fűtési rendszerről működik, de a víz, villany külön mérhető.
Mindkét lakóegység lakható állapotban van, de a kisebb ház már felújításra szorul.
A nagy..."|https://ingatlan.com/27896519|244 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Központ - Villa Negyed|1.3
173|Budaörs, Nyár utca||190 M Ft||132 m2|1 439 393 Ft / m2||2026|||hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés||udvari beálló - benne van az árban|ingatlaniroda|10|"KÖZVETLENÜL A KIVITELEZŐTŐL MEGVÁSÁROLHATÓ

Készültségi szint: 35%

Teljeskörű 100%os kivitelezés

Nyár utca 20/1-es lakás (utcafronti):
nettó 129 nm + 4,81nm erkély + 15nm terasz
2 db gépkocsi parkolóval
Bruttó 190.000.000.-Ft


Nyár utca 20/2-es lakás (utcafronttól 2.)
nettó 129,43 nm + 2,65nm erkély + 24,37 nm terasz
2 db gépkocsi parkolóval
Bruttó 210.000.000.-Ft


2db gépkocsinak parkoló az árban.
Nappali + 4 szoba
Kizárólagos területetek


Céges kivitelezés.
610m2-es telken Ikerház kerül megépítésre.
A hirdetés az utcafronti 1es lakásra vonatkozik


Átadás: 2026 II. negyedéve

Főbb műszaki jellemzők:
- A teherhordó főfalak 30-cm (Porotherm X-therm dryfix) okostégla
- Monolit vasbeton födémrendszerek, áthidalok, pillérek.
- Rehau antracit/fehér nyílászárók
- 15cm-es Grafitos dryvit re..."|https://ingatlan.com/34620717|610 m2|A+|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Általános|1.0
174|Budaörs, Naphegy||660 M Ft||200 m2|3 300 000 Ft / m2|||||gázkazán, hőszivattyú, kandalló|||ingatlaniroda|9|"Eladó családi ház Budaörsön, a természetvédelmi terület határán, ÖRÖKPANORÁMÁS KILÁTÁSSAL.
A telken található egy hatalmas ház, amely saját WELLNESS részleggel, egy külön apartmanrésszel, több nagyméretű szobával és fürdőszobával is rendelkezik.
A telken a főépület mellett még egy borospince, és egy összejövetelekre alkalmas csodás épületrész is elhelyezkedik. Szauna, jacuzzi, infraszauna, fűtott garázs, amely akár 2 db 4 kerék meghajtású kocsinak és tárolónak is elegendő helyet biztosít.
Amennyiben hirdetésünk felkeltette érdeklődését, keressen bizalommal akár hétvégén is."|https://ingatlan.com/34653124|600 m2|A++|||||||||||||||||||0.0|16.0|0.0|0.0|0.0|3.2|0.0|0.0|0|1|0|0|0|1|0|0|19.2|0.0|19.2|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
